,tau,fees_R_X,fees_R_Y
235,199230,9.6140766396218000322358493650848822949553411172E-9,4.3175954272995005038940912355035226959091934633
236,199240,0.0000035291067377265415467096240406857044182001661550004,2318.3659125473424822917508606471839792158501507640
237,199250,-0.0000035167130588916785478151071438489143115270514019168,-2312.8385975709774472762301510949383415914272545221
238,199260,1.12696860699772412337920020190420303623176896104E-8,4.7549055792241042142232450190781957094897876863
239,199270,1.74356698467310221473723122367501043895526528757E-8,7.9151457131805723038023760826989724885101318855
240,199280,2.243608809427719560252092173765730581426311990801E-7,114.2244164822699289480232341660203555757044518550
241,199290,1.830345935829792227231675132782848862216745478583E-7,92.3262311579688266347017275968028921130435397237
242,199300,-3.862408342156703018951935208014881332484004262087E-7,-197.0282986306382127801945869485288170605221779208
243,199310,1.593793465111067811948134470286959838064382206872E-7,83.0500179770306735666852207672551686086199089479
244,199320,-1.429975578004630734272713391281211140336918274832E-7,-75.6242134743620766172781351303916076297813606773
245,199330,0.0000035653975542672231769845882021274365086927385374020,2335.8063928457001337559684911746622879534969894787
246,199340,-0.000001024847354695134282485895520761512506998521013513,-606.8321992575146726048599090046044227561853587223
247,199350,-0.0000025194067975184260119924226456438760203464363582513,-1719.3667956754675540494855156946337341310792488309
248,199360,0.0000017641590450000674555588344264825461141498248336293,1164.5258737594458949715303578026674585673552675781
249,199370,-0.0000017509459118970385930886965547424185505100041288469,-1158.5046976057754206686160237472746768553941248372
250,199380,0.0000035458786188742712664252944059344055626839087607449,2326.9546489036216201565687207367912961949158083455
251,199390,-0.0000035338953388010409934564027899528371848435761637362,-2321.4822599820800562768731366677090093528491623154
252,199400,0.0000041085257115325107608782734311525563933748054007132,2643.3343762571959160816841960296343056547239762890
253,199410,-0.0000039041017863796266033388921132547448941863279772052,-2538.4146043298170025388680068516005762115822676397
254,199420,-1.824241545868881488870109180740694337032376500201E-7,-94.8269284947720941506155274820109664175496600534
255,199430,4.5961301870174309057610862392445747101849726178E-9,2.1109156228791568631999952406641558226873411606
256,199440,6.8298453278274794744359231489920302722846896132E-9,3.1271859586230646011738419070737287949796176632
257,199450,1.804590686934007547299046003890475171841357052211E-7,93.9458058311958032725331127819301160193978794691
258,199460,0.0000033339798034408781192082579511300080198504357454512,2218.6016506815933588291765413925288261704343364654
